Post_ID,Platform,Content_Type,Likes,Comments,Shares,Saves,Followers,Ad_Spend,Impressions,Reach,Post_Hour,Day,Total_Engagement,Engagement_Rate (%),CTR (%),Cost_Per_Engagement
1705,LinkedIn,Reel,14816,2481,674,481,79137,24137,376434,203536,12,Sat,18452,23.316527035394316,4.901788892608001,1.3080966832863645
1706,Twitter,Image,2095,2270,1174,714,74005,21531,157925,19379,20,Tue,6253,8.449429092628877,3.9594744340668035,3.4433072125379818
1707,LinkedIn,Video,13944,2045,58,815,160863,17870,231803,2761,16,Fri,16862,10.482211571337102,7.274280315612826,1.0597793856007591
1708,YouTube,Video,3991,1977,1384,681,42615,49547,416213,198845,19,Mon,8033,18.85017012788924,1.9300214073082773,6.167932279347691
1709,Twitter,Video,15622,109,281,174,5348,45738,167942,294967,9,Fri,16186,302.6551982049364,9.637851162901478,2.825775361423452
1710,YouTube,Text,7245,1862,1849,1370,41419,2001,59529,298508,18,Thu,12326,29.75928921509452,20.705874447748158,0.1623397695927308
1711,Instagram,Text,8598,2365,1623,1193,138950,44407,326515,270571,4,Sun,13779,9.916516732637639,4.2200205197311,3.2228028158792363
1712,Instagram,Text,9654,2735,404,1,16857,14756,313751,82756,4,Wed,12794,75.89725336655395,4.077755927471148,1.1533531342816945
1713,Instagram,Carousel,2202,2532,672,638,108053,40830,452739,122186,7,Thu,6044,5.59355131278169,1.3349854993716026,6.755459960291198
1714,Instagram,Video,3130,1581,520,705,180101,27863,166186,190219,16,Thu,5936,3.295928395733505,3.5719013635324273,4.693901617250674
1715,YouTube,Image,8624,121,1527,361,114608,10046,435804,13556,2,Fri,10633,9.277711852575736,2.4398582849170727,0.9447945076648171
1716,Twitter,Text,8207,192,1339,1319,199286,23652,313510,11298,20,Thu,11057,5.548307457623717,3.526841249082964,2.1390974043592292
1717,Twitter,Text,16726,2654,1299,569,30658,36956,30871,190630,15,Mon,21248,69.3065431534999,68.82835023160895,1.739269578313253
1718,LinkedIn,Video,18368,174,580,589,28267,13886,461713,52247,18,Wed,19711,69.73148901545973,4.2691022345049845,0.704479732129268
1719,YouTube,Text,15035,2872,1477,201,115998,20745,249755,36238,5,Fri,19585,16.883911791582616,7.841684851154131,1.059229001787082
1720,Instagram,Carousel,9724,2147,116,1004,84889,39117,234988,233145,9,Tue,12991,15.303514000636126,5.5283674059952,3.011084597028712
1721,YouTube,Carousel,15923,2033,243,1312,190070,31823,325428,191517,15,Sat,19511,10.265165465354869,5.995489017539978,1.6310286505048435
1722,LinkedIn,Text,7963,464,1172,1085,130513,38948,109043,279871,12,Thu,10684,8.186157700765442,9.797969608319654,3.6454511418944215
1723,LinkedIn,Video,3209,2295,1402,125,187603,13322,399906,165965,2,Sat,7031,3.747807870876265,1.7581631683445609,1.8947518133978096
1724,YouTube,Video,18670,2032,1048,991,128892,7794,147240,84300,21,Sun,22741,17.64345343388263,15.444851942406954,0.3427289916890198
1725,YouTube,Video,12582,2591,1604,48,58416,46169,440091,127031,7,Fri,16825,28.802040536839225,3.823072955366049,2.74407132243685
1726,YouTube,Reel,1650,736,1317,845,166439,49895,249618,58348,19,Sat,4548,2.732532639585674,1.8219839915390716,10.9707563764292
1727,Twitter,Text,746,2115,1621,178,153304,6162,465210,25185,7,Thu,4660,3.039711944893806,1.001698157821199,1.3223175965665237
1728,Instagram,Video,13507,551,201,492,64048,48691,66116,92017,6,Sun,14751,23.03116412690482,22.310787101458043,3.3008609585790794
1729,YouTube,Carousel,12800,1947,386,1456,197509,16757,486694,119680,10,Thu,16589,8.399110926590687,3.4085071934316016,1.0101271927180662
1730,YouTube,Image,637,1031,1609,571,54357,5905,390230,266124,19,Fri,3848,7.079125043692624,0.9860851292827306,1.5345634095634095
1731,YouTube,Image,14266,2675,1726,301,162540,28765,142105,238418,2,Mon,18968,11.669742832533531,13.347876570141798,1.5165014761703923
1732,LinkedIn,Video,6672,2459,1707,963,26497,45044,336727,16360,20,Tue,11801,44.53711740951805,3.504619469184235,3.8169646640115245
1733,LinkedIn,Image,334,851,1745,989,119009,38457,5902,69078,20,Thu,3919,3.2930282583670145,66.401219925449,9.812962490431232
1734,Twitter,Image,14167,1712,1520,1192,11258,19404,123793,249096,6,Mon,18591,165.13590335761236,15.017811992600553,1.0437308375020171
1735,Instagram,Reel,9796,1699,168,976,60959,15380,395712,7064,10,Thu,12639,20.733607834774194,3.1939895681707906,1.2168684231347418
1736,Twitter,Carousel,14250,2896,610,268,39902,15508,62263,282656,16,Thu,18024,45.1706681369355,28.948171466199828,0.8604083444296493
1737,Instagram,Carousel,17858,528,1277,1387,20454,19676,290808,54669,17,Mon,21050,102.9138554805906,7.238452862369674,0.9347268408551069
1738,LinkedIn,Reel,2009,206,1096,623,42606,23260,305347,225988,8,Thu,3934,9.23344129934751,1.2883702803695467,5.912557193695983
1739,LinkedIn,Reel,12250,2103,859,99,187699,6897,267726,288985,12,Tue,15311,8.15720914869019,5.718906643359255,0.45046045326889167
1740,LinkedIn,Image,180,2587,1049,214,59969,1564,292626,55655,14,Sat,4030,6.7201387383481475,1.3771845290575684,0.3880893300248139
1741,Twitter,Text,2183,1430,835,624,91465,49102,429027,98814,18,Fri,5072,5.545290548297163,1.182209977460626,9.680993690851736
1742,YouTube,Image,13478,1698,1540,96,136857,13870,168216,212719,14,Sun,16812,12.284355202875995,9.994293051790555,0.8250059481322864
1743,YouTube,Reel,15317,1009,601,818,78679,14219,304620,30027,6,Sun,17745,22.553667433495598,5.825290525901123,0.8012961397576782
1744,LinkedIn,Carousel,18174,2833,1418,629,94628,16441,295016,256753,2,Sat,23054,24.362767891110455,7.814491417414649,0.713151730719181
1745,YouTube,Image,17240,2131,540,547,183890,19880,83754,239657,23,Mon,20458,11.125129153298168,24.42629605750173,0.9717469938410401
1746,YouTube,Text,2770,1647,115,336,123785,10379,411223,51153,7,Sat,4868,3.9326251161287717,1.18378592637085,2.1320870994248153
1747,Twitter,Image,3851,2392,953,358,18635,2948,182271,156276,12,Wed,7554,40.536624631070566,4.144378425531214,0.39025681758009
1748,Instagram,Video,11844,1880,867,1313,81518,29593,313860,250455,15,Sun,15904,19.509801516229544,5.067227426240999,1.860726861167002
1749,LinkedIn,Image,5361,642,599,1419,18409,35902,480118,295701,2,Thu,8021,43.57107936335488,1.6706309698865698,4.4760004986909365
1750,LinkedIn,Reel,14791,2745,1898,815,184828,17971,96363,104492,20,Fri,20249,10.955591144198932,21.01325197430549,0.8875006173144353
1751,Twitter,Carousel,6952,584,1026,359,23541,8969,114195,270037,22,Tue,8921,37.89558642368633,7.812075835194185,1.0053805627171841
1752,Twitter,Carousel,1594,2353,464,1014,63022,20646,235816,75904,0,Tue,5425,8.608105106153406,2.300522441225362,3.8057142857142856
1753,YouTube,Reel,17385,1117,1106,346,74064,3678,165336,243312,2,Wed,19954,26.94156405271117,12.068756955532974,0.18432394507366945
1754,LinkedIn,Video,772,1048,438,1147,172399,43508,98143,85113,15,Sat,3405,1.9750694609597503,3.469427264298014,12.777679882525698
1755,Instagram,Reel,8730,1900,1408,551,182960,27519,197302,59671,0,Tue,12589,6.880738959335374,6.38057394248411,2.185955993327508
1756,Twitter,Image,10368,487,1680,537,29946,3343,290149,291980,17,Sat,13072,43.65190676551126,4.505271429506909,0.2557374541003672
1757,Instagram,Reel,544,2690,1468,653,102616,4014,240831,190286,13,Fri,5355,5.218484446869883,2.2235509548189394,0.7495798319327731
1758,Instagram,Reel,9257,2376,892,421,106241,5107,294619,274658,6,Wed,12946,12.185502771999511,4.394149732366208,0.39448478294453887
1759,LinkedIn,Video,12082,2536,787,335,134622,44638,411142,217078,22,Sat,15740,11.691996850440493,3.8283610042272502,2.8359593392630242
1760,LinkedIn,Image,8755,2425,1367,56,160628,37096,34683,153871,2,Mon,12603,7.846079139377942,36.33768705129314,2.9434261683726097
1761,Twitter,Text,18682,376,992,1016,108445,37423,477937,126592,21,Sat,21066,19.42551523813915,4.407693901079012,1.7764644450773759
1762,LinkedIn,Text,2387,1846,1452,911,120409,38626,77810,291426,15,Sat,6596,5.47799583087643,8.477059503919806,5.855973317161916
1763,LinkedIn,Carousel,12057,2435,173,716,132280,38388,246841,110963,5,Wed,15381,11.627608104021773,6.231136642616097,2.4958065145309147
1764,LinkedIn,Reel,4108,1725,713,1099,120611,41880,309193,88934,17,Mon,7645,6.338559501206357,2.472565679041893,5.478090255068673
1765,Instagram,Carousel,11796,2520,969,1489,26775,32332,362627,155396,12,Tue,16774,62.647992530345476,4.625689758346731,1.9275068558483368
1766,Twitter,Video,9204,1627,1290,284,136907,39772,124045,276754,23,Sun,12405,9.060895352319458,10.00040307952759,3.2061265618702137
1767,YouTube,Text,596,22,731,721,187717,34010,240823,179279,1,Fri,2070,1.1027237810107768,0.8595524513854573,16.429951690821255
1768,Instagram,Reel,1563,545,1607,385,171819,23399,232447,89012,11,Sat,4100,2.3862320232337515,1.7638429405412845,5.707073170731707
1769,LinkedIn,Video,12559,2327,233,949,179357,49232,253790,268469,3,Thu,16068,8.958669023232993,6.331218724142007,3.0639780931043066
1770,Instagram,Video,16977,385,1189,769,180956,2661,224922,135060,8,Wed,19320,10.676628572691705,8.589644410062155,0.1377329192546584
1771,LinkedIn,Reel,17910,1734,431,1282,152176,4798,443699,67447,19,Tue,21357,14.034407528125328,4.813398272252135,0.2246570211171981
1772,LinkedIn,Video,9984,266,126,839,19927,540,113177,137029,22,Sat,11215,56.280423545942696,9.909257181229401,0.04814979937583593
1773,Instagram,Reel,18277,2274,153,10,140593,22329,171985,208682,4,Fri,20714,14.73330820168856,12.044073611070733,1.0779665926426572
1774,Twitter,Reel,2823,459,856,971,49086,25850,455150,240011,9,Thu,5109,10.408263048527076,1.1224870921674175,5.059698571148953
1775,LinkedIn,Image,17142,903,709,671,150352,19169,436710,250259,5,Wed,19425,12.919681813344685,4.448031874699457,0.9868211068211068
1776,Twitter,Carousel,4861,1194,1771,259,68266,3157,262731,93730,0,Fri,8085,11.843377376732194,3.077291983054912,0.3904761904761905
1777,YouTube,Video,7730,2089,115,392,166825,37485,293432,9347,19,Tue,10326,6.189719766222089,3.519043594427329,3.6301568855316675
1778,LinkedIn,Video,16475,1857,1685,599,187600,5336,113880,219784,4,Sun,20616,10.989339019189766,18.10326659641728,0.2588280946837408
1779,Twitter,Image,8841,1293,1249,1392,185677,7165,124060,172881,5,Sat,12775,6.880227491827205,10.297436724165726,0.5608610567514677
1780,Twitter,Image,4450,1318,1932,1207,99971,27618,92428,277302,21,Sat,8907,8.909583779295996,9.636690180464793,3.1007073088582016
1781,YouTube,Image,307,619,68,1039,164149,42280,383944,220500,20,Sat,2033,1.2385089156802662,0.529504302710812,20.796851942941466
1782,Twitter,Text,4290,926,642,755,120210,47496,26682,30176,18,Wed,6613,5.501206222444057,24.784498913124953,7.182216845607138
1783,Twitter,Text,1983,2599,1758,1109,173417,13754,68125,1145,10,Sat,7449,4.29542663060715,10.934311926605504,1.8464223385689353
1784,YouTube,Text,2986,1635,1824,710,167108,5209,162881,97976,14,Wed,7155,4.281662158604017,4.39277754925375,0.7280223619846261
1785,LinkedIn,Reel,16961,157,1382,1033,185345,14490,347550,155562,1,Sat,19533,10.53872508025574,5.620198532585239,0.741821532790662
1786,Twitter,Video,9053,665,1502,476,156074,27601,252594,19118,14,Mon,11696,7.493881107679691,4.630355432037183,2.3598666210670314
1787,Twitter,Carousel,8481,2124,913,1187,198092,7645,183814,62359,6,Sun,12705,6.413686569876623,6.911878311771683,0.6017316017316018
1788,Twitter,Reel,13895,2627,1776,23,53440,38508,453800,208072,16,Sat,18321,34.28330838323353,4.037241075363596,2.101850335680367
1789,Instagram,Video,17239,1826,1513,311,175470,36922,75215,59327,11,Mon,20889,11.904599076765258,27.77238582729509,1.7675331514194073
1790,YouTube,Video,9738,1312,17,1261,122771,35433,140875,125614,11,Wed,12328,10.041459302278225,8.751020408163265,2.8741888384166128
1791,Instagram,Image,5031,2805,938,461,195588,6018,315716,97226,4,Fri,9235,4.7216598155306055,2.9250972392910084,0.6516513264753655
1792,YouTube,Image,9955,452,1181,1485,76466,26374,383040,128577,19,Tue,13073,17.0964873277012,3.4129594820384295,2.0174405262755295
1793,LinkedIn,Reel,5824,2954,243,1261,83924,5713,323682,256435,6,Thu,10282,12.25156093608503,3.176574539208235,0.5556312001556117
1794,LinkedIn,Image,12520,408,1218,21,126411,45839,371037,62897,1,Mon,14167,11.207094319323478,3.818217590159472,3.235617985459166
1795,Twitter,Video,4160,1161,667,179,58965,30072,106518,56270,12,Tue,6167,10.458746714152463,5.789631799320303,4.87627695800227
1796,YouTube,Image,4865,2539,1114,790,24691,21535,182680,245724,23,Sat,9308,37.69794662022599,5.095248522005693,2.313601203266008
1797,LinkedIn,Text,6653,2243,1049,729,74178,31320,44153,32045,8,Wed,10674,14.389711235137103,24.17502774443413,2.9342327150084317
1798,YouTube,Image,7478,2226,698,1498,24201,27563,487402,271349,14,Tue,11900,49.17152183794058,2.4415164484347622,2.316218487394958
1799,LinkedIn,Video,18173,1717,1347,748,12421,48095,49657,254785,14,Tue,21985,176.99863135013283,44.273717703445634,2.1876279281328177
1800,Instagram,Reel,17800,1997,1186,715,110351,18962,141601,273348,0,Sun,21698,19.662712617012986,15.323338112018984,0.8739054290718039
1801,LinkedIn,Carousel,7230,1680,975,338,149626,1026,226606,29171,20,Sun,10223,6.832368705973561,4.5113545095893315,0.10036192898366429
1802,Instagram,Image,3286,1591,968,530,194900,4473,311352,283847,19,Sat,6375,3.270908158029759,2.0475217759963,0.7016470588235294
1803,LinkedIn,Video,5889,516,1509,691,193692,4667,76928,82427,20,Tue,8605,4.442620242446771,11.185784109816971,0.5423590935502615
1804,Twitter,Carousel,16222,2578,1907,161,76124,27889,169337,275095,2,Wed,20868,27.413167989070462,12.323355202938519,1.3364481502779375
1805,Instagram,Carousel,17629,170,80,1084,94307,26140,380699,156088,0,Sun,18963,20.10773325415929,4.981100554506316,1.3784738701682224
1806,LinkedIn,Text,8042,349,333,1108,96360,16970,136655,120602,18,Mon,9832,10.203403902034038,7.194760528337785,1.7259967453213996
1807,Twitter,Carousel,7648,1835,1444,489,79852,15941,193298,97113,19,Thu,11416,14.296448429594749,5.905906941613467,1.3963735108619482
1808,Instagram,Video,17044,1508,1231,4,65245,29028,27690,76356,12,Fri,19787,30.327228140087364,71.45901047309498,1.4670238035073533
1809,Twitter,Video,18396,1633,1257,75,113153,33452,404544,261369,14,Mon,21361,18.877979373061255,5.280266176237937,1.5660315528299238
1810,YouTube,Image,18348,1496,156,1276,50562,22426,88174,177548,12,Thu,21276,42.07903168387326,24.129562002404338,1.0540515134423765
1811,YouTube,Image,396,1516,1803,6,164306,3268,279382,88156,17,Wed,3721,2.26467688337614,1.331868194801383,0.8782585326525127
1812,Instagram,Image,2509,2761,76,680,90322,15193,433329,35112,16,Thu,6026,6.671685746551227,1.3906292909082936,2.52124128775307
1813,LinkedIn,Carousel,1561,1186,229,472,151401,28066,220563,163362,0,Wed,3448,2.277395789988177,1.5632721716697724,8.139791183294664
1814,Instagram,Carousel,2368,832,477,1161,151770,658,319379,151021,14,Thu,4838,3.1877182578902286,1.5148146872524493,0.13600661430343117
1815,Twitter,Text,17478,794,1925,1381,183681,34064,153754,206402,23,Sun,21578,11.747540573058727,14.034106429751422,1.5786449161182685
1816,LinkedIn,Image,6654,140,1671,811,21548,34293,441658,163828,3,Mon,9276,43.048078708000745,2.1002676278930754,3.6969598965071153
1817,YouTube,Reel,16491,1485,364,837,175829,43042,214070,269834,1,Sat,19177,10.906619499627478,8.958284673237726,2.244459508786567
1818,LinkedIn,Text,18999,2573,544,602,70234,39918,129596,177065,18,Sat,22718,32.346157131873454,17.52986203277879,1.757108900431376
1819,YouTube,Reel,17901,1509,815,1186,23340,7792,203260,143133,7,Sat,21411,91.73521850899743,10.533799075076256,0.36392508523656064
1820,LinkedIn,Carousel,18800,2593,613,317,74396,6604,279905,292261,21,Wed,22323,30.005645464809938,7.97520587342134,0.2958383729785423
1821,LinkedIn,Text,7458,2798,1074,1481,89695,47821,227843,145143,15,Tue,12811,14.28284742739283,5.622731442265069,3.732807743345562
1822,LinkedIn,Text,17771,790,5,1276,163937,38557,456404,262653,7,Sat,19842,12.103429976149375,4.347464088833577,1.9432012901925209
1823,Twitter,Video,17602,1717,682,1224,195839,7420,484103,114791,9,Wed,21225,10.83798426258304,4.38439753523527,0.3495877502944641
1824,Twitter,Carousel,7737,1779,1273,1188,149815,38521,256672,242321,15,Sun,11977,7.9945265827854355,4.666266674978183,3.21624780829924
1825,Instagram,Carousel,760,1328,1247,231,83254,48312,405392,81239,4,Wed,3566,4.283277680351695,0.8796424201760272,13.547952888390354
1826,Instagram,Text,9007,1948,1642,327,115192,23018,367389,175363,18,Thu,12924,11.219529133967637,3.5177972122192007,1.781027545651501
1827,YouTube,Carousel,7022,1468,295,237,186006,5108,451714,259729,5,Wed,9022,4.850381170499876,1.9972814657061768,0.5661715805808025
1828,Twitter,Text,12053,2645,1486,1143,131658,27150,100450,252723,9,Thu,17327,13.160613103647329,17.249377799900447,1.5669186818260519
1829,YouTube,Video,19013,2783,208,949,193044,5247,49329,258399,23,Sun,22953,11.890035432336669,46.53043848446147,0.22859756894523592
1830,Instagram,Text,4070,385,1230,894,30530,8401,288783,202429,4,Mon,6579,21.549295774647888,2.2781811948764297,1.2769417844657243
1831,YouTube,Carousel,3507,2261,570,618,195408,17007,199824,49347,20,Wed,6956,3.559731433718169,3.4810633357354472,2.4449396204715352
1832,Instagram,Carousel,9146,670,486,249,64003,9997,114733,95991,18,Tue,10551,16.485164757901973,9.19613363199777,0.9474931286134016
1833,Twitter,Text,14647,2132,1820,1359,37908,5261,421631,165796,18,Tue,19958,52.648517463332276,4.733522914586452,0.26360356749173264
1834,LinkedIn,Text,4860,1413,515,1307,120407,4268,33657,98847,12,Mon,8095,6.723031053011868,24.051460320289983,0.5272390364422483
1835,Twitter,Text,18381,750,928,197,72186,5984,301361,40594,14,Sun,20256,28.060842822708004,6.7215067643125685,0.29541864139020535
1836,YouTube,Image,13565,313,282,415,45653,20926,346527,128291,7,Sat,14575,31.925612774625982,4.206021464416914,1.435746140651801
1837,YouTube,Carousel,4187,1095,1009,731,135503,31862,184694,225877,10,Tue,7022,5.182173088418707,3.801964330189395,4.537453716889775
1838,Twitter,Carousel,7707,2627,20,1418,183104,32458,18900,126989,0,Thu,11772,6.429133170220203,62.28571428571429,2.7572205232755693
1839,Twitter,Image,4119,795,1553,937,38783,10,12242,94393,3,Wed,7404,19.090838769563984,60.48031367423624,0.001350621285791464
1840,Instagram,Text,915,1220,360,1174,58535,17144,359753,41044,21,Fri,3669,6.268044759545571,1.0198664083412787,4.672662850913055
1841,YouTube,Video,12663,238,360,1288,111838,25903,431407,250830,21,Sun,14549,13.008995153704465,3.3724533908814642,1.7803972781634476
1842,YouTube,Text,13392,1864,834,1243,93273,1177,441817,255867,12,Wed,17333,18.58308406505634,3.9231174898204464,0.06790515202215427
1843,Twitter,Text,16258,277,1967,1239,196599,26946,65930,74236,6,Sun,19741,10.04125148144192,29.942363112391927,1.3649764449622612
